fecha,categoria,cantidad_forecast,ci_lower,ci_upper
2025-03-03,Lácteos,2.0887113997013613,0.2687474363436975,6.519335872029904
2025-03-04,Lácteos,2.0887113997013613,0.2682731768038572,6.5221476611899964
2025-03-05,Lácteos,2.0887113997013613,0.2677992935527524,6.524959320580489
2025-03-06,Lácteos,2.0887113997013613,0.26732578605067536,6.527770850757132
2025-03-07,Lácteos,2.0887113997013613,0.266852653759102,6.530582252274499
2025-03-08,Lácteos,2.0887113997013613,0.2663798961406884,6.533393525685978
2025-03-09,Lácteos,2.0887113997013613,0.26590751265926715,6.536204671543786
2025-03-10,Lácteos,2.0887113997013613,0.26543550277984324,6.539015690398968
2025-03-11,Lácteos,2.0887113997013613,0.26496386596859156,6.541826582801394
2024-12-12,Descartables,9.548490077869655,4.240963553232665,20.230951483011555
2024-12-13,Descartables,9.256099649320818,4.047808443570624,19.838266981144198
2024-12-14,Descartables,9.200697455191936,3.982931013632057,19.882133083458868
2024-12-15,Descartables,9.176964704821412,3.9567766562078592,19.894750315907235
2024-12-16,Descartables,9.171129425373058,3.941413511445396,19.935684404487194
2024-12-17,Descartables,9.169043426913875,3.9291261338102963,19.979265170177957
2024-12-18,Descartables,9.168466832846807,3.917855809514494,20.024959196783232
2024-12-19,Descartables,9.168277062776399,3.906924229681435,20.071011816315973
2024-12-20,Descartables,9.168221654947562,3.8961371168913814,20.117205085504196
2024-12-21,Descartables,9.168204102420297,3.8854321014946365,20.163404284514648
2024-12-22,Descartables,9.168198844123944,3.874790331466448,20.209582505785594
2024-12-23,Descartables,9.168197207665422,3.864205556323519,20.2557288660558
2024-12-24,Descartables,9.168196711485617,3.853675526165482,20.301841008137853
2024-12-25,Descartables,9.168196558339,3.843199187955115,20.347918439148707
2024-12-26,Descartables,9.168196511642178,3.832775866136357,20.3939613926335
2024-12-27,Descartables,9.168196497284637,3.822405004392717,20.439970287276125
2024-12-28,Descartables,9.168196492895257,3.8120860882951746,20.485945600519624
2024-12-29,Descartables,9.168196491548112,3.8018186212204697,20.531887821379712
2024-12-30,Descartables,9.168196491135758,3.79160211696494,20.577797437787975
2024-12-31,Descartables,9.168196491009308,3.7814360973732866,20.623674932427353
2025-01-01,Descartables,9.168196490970582,3.7713200915204865,20.66952078162466
2025-01-02,Descartables,9.16819649095871,3.761253635366746,20.71533545508777
2025-01-03,Descartables,9.168196490955076,3.7512362715601695,20.76111941591995
2025-01-04,Descartables,9.16819649095396,3.741267549286694,20.80687312071292
2025-01-05,Descartables,9.168196490953617,3.7313470241367224,20.852597019662984
2025-01-06,Descartables,9.168196490953514,3.7214742579790165,20.89829155669175
2025-01-07,Descartables,9.168196490953482,3.7116488188389107,20.9439571695663
2025-01-08,Descartables,9.168196490953473,3.7018702807798913,20.98959429001708
2025-01-09,Descartables,9.168196490953468,3.6921382237881666,21.035203343853198
2025-01-10,Descartables,9.168196490953468,3.682452233660076,21.08078475107499
2025-01-11,Descartables,9.168196490953468,3.672811901892227,21.126338925983813
2025-01-12,Descartables,9.168196490953468,3.6632168255742794,21.171866277289297
2025-01-13,Descartables,9.168196490953468,3.6536666072842863,21.217367208214007
2025-01-14,Descartables,9.168196490953468,3.644160854986522,21.262842116595564
2025-01-15,Descartables,9.168196490953468,3.634699181931726,21.30829139498649
2025-01-16,Descartables,9.168196490953468,3.6252812065596958,21.353715430751507
2025-01-17,Descartables,9.168196490953468,3.6159065524041587,21.39911460616277
2025-01-18,Descartables,9.168196490953468,3.6065748479998563,21.444489298492698
2025-01-19,Descartables,9.168196490953468,3.5972857267917826,21.489839880104803
2025-01-20,Descartables,9.168196490953468,3.5880388270465104,21.53516671854231
2025-01-21,Descartables,9.168196490953468,3.578833791765562,21.58047017661482
2025-01-22,Descartables,9.168196490953468,3.569670268600743,21.625750612482953
2025-01-23,Descartables,9.168196490953468,3.5605479097714063,21.671008379741128
2025-01-24,Descartables,9.168196490953468,3.5514663719835813,21.71624382749837
2025-01-25,Descartables,9.168196490953468,3.54242531635093,21.761457300457405
2025-01-26,Descartables,9.168196490953468,3.5334244083174626,21.806649138991926
2025-01-27,Descartables,9.168196490953468,3.524463317581972,21.851819679222142
2025-01-28,Descartables,9.168196490953468,3.515541718024153,21.896969253088713
2025-01-29,Descartables,9.168196490953468,3.506659287632341,21.942098188424954
2025-01-30,Descartables,9.168196490953468,3.4978157084328467,21.987206809027505
2025-01-31,Descartables,9.168196490953468,3.4890106664208194,22.032295434725533
2025-02-01,Descartables,9.168196490953468,3.4802438514926273,22.077364381448238
2025-02-02,Descartables,9.168196490953468,3.4715149573796955,22.122413961291144
2025-02-03,Descartables,9.168196490953468,3.462823681583764,22.167444482580738
2025-02-04,Descartables,9.168196490953468,3.4541697253135446,22.21245624993787
2025-02-05,Descartables,9.168196490953468,3.4455527934227126,22.257449564339748
2025-02-06,Descartables,9.168196490953468,3.436972594349238,22.302424723180593
2025-02-07,Descartables,9.168196490953468,3.4284288400559744,22.34738202033107
2025-02-08,Descartables,9.168196490953468,3.419921245972515,22.392321746196412
2025-02-09,Descartables,9.168196490953468,3.4114495309382598,22.4372441877734
2025-02-10,Descartables,9.168196490953468,3.4030134171466777,22.482149628706008
2025-02-11,Descartables,9.168196490953468,3.3946126300907036,22.52703834934012
2025-02-12,Descartables,9.168196490953468,3.386246898509297,22.571910626776873
2025-02-13,Descartables,9.168196490953468,3.377915954335071,22.616766734925115
2025-02-14,Descartables,9.168196490953468,3.369619532643007,22.661606944552588
2025-02-15,Descartables,9.168196490953468,3.3613573716002136,22.706431523336292
2025-02-16,Descartables,9.168196490953468,3.3531292124167047,22.7512407359116
2025-02-17,Descartables,9.168196490953468,3.3449347992971736,22.796034843920534
2025-02-18,Descartables,9.168196490953468,3.3367738793937303,22.84081410605904
2025-02-19,Descartables,9.168196490953468,3.3286462027595967,22.88557877812325
2025-02-20,Descartables,9.168196490953468,3.3205515223037203,22.93032911305491
2025-02-21,Descartables,9.168196490953468,3.3124895937462835,22.97506536098584
2025-02-22,Descartables,9.168196490953468,3.3044601755751026,23.019787769281567
2025-02-23,Descartables,9.168196490953468,3.2964630290028802,23.064496582584024
2025-02-24,Descartables,9.168196490953468,3.2884979179252927,23.109192042853536
2025-02-25,Descartables,9.168196490953468,3.2805646088799056,23.153874389409825
2025-02-26,Descartables,9.168196490953468,3.272662871005875,23.198543858972357
2025-02-27,Descartables,9.168196490953468,3.2647924760044384,23.243200685699865
2025-02-28,Descartables,9.168196490953468,3.2569531981001694,23.28784510122902
2025-03-01,Descartables,9.168196490953468,3.249144814002962,23.332477334712543
2025-03-02,Descartables,9.168196490953468,3.241367102870756,23.377097612856417
2025-03-03,Descartables,9.168196490953468,3.2336198462729646,23.42170615995647
2025-03-04,Descartables,9.168196490953468,3.225902828154604,23.46630319793426
2025-03-05,Descartables,9.168196490953468,3.218215834801086,23.510888946372276
2025-03-06,Descartables,9.168196490953468,3.210558654803684,23.555463622548455
2025-03-07,Descartables,9.168196490953468,3.2029310790256433,23.600027441470115
2025-03-08,Descartables,9.168196490953468,3.195332900568922,23.64458061590716
2025-03-09,Descartables,9.168196490953468,3.1877639147415486,23.689123356424776
2025-03-10,Descartables,9.168196490953468,3.1802239190255897,23.733655871415404
2025-03-11,Descartables,9.168196490953468,3.1727127130456996,23.77817836713028
2024-12-12,Carnes,1.5350877357454777,0.33528996728541655,3.812939500318616
2024-12-13,Carnes,1.5357655759367685,0.33175610254731325,3.8282917899206623
2024-12-14,Carnes,1.5364052007136637,0.32865265403658955,3.842011433659586
2024-12-15,Carnes,1.5370087557146466,0.3259261417049677,3.854277492633483
2024-12-16,Carnes,1.537578267086722,0.32353016701615384,3.865248728034665
2024-12-17,Carnes,1.538115648032111,0.32142436893599885,3.8750660228648117
2024-12-18,Carnes,1.5386227050082337,0.31957355704025026,3.883854487686393
2024-12-19,Carnes,1.5391011435979896,0.31794698689644346,3.8917252981490282
2024-12-20,Carnes,1.5395525740666782,0.31651775069762267,3.8987773032541275
2024-12-21,Carnes,1.5399785166212285,0.3152622619906245,3.9050984365149857
2024-12-22,Carnes,1.5403804063867366,0.31415981778533936,3.910766956814525
2024-12-23,Carnes,1.5407595981146724,0.3131922247306791,3.915852541493515
2024-12-24,Carnes,1.5411173706364774,0.3123434786668902,3.9204172507565636
2024-12-25,Carnes,1.5414549310756596,0.31159948890655437,3.9245163796712657
2024-12-26,Carnes,1.5417734188308954,0.31094784019963295,3.9281992117180407
2024-12-27,Carnes,1.5420739093420601,0.31037758660555387,3.9315096859198944
2024-12-28,Carnes,1.542357417650555,0.3098790725050524,3.9344869879642017
2024-12-29,Carnes,1.5426249017647553,0.3094437767943551,3.93716607436253
2024-12-30,Carnes,1.5428772658408691,0.30906417695822225,3.939578137532899
2024-12-31,Carnes,1.5431153631890173,0.3087336302497155,3.9417510186958182
2025-01-01,Carnes,1.5433399991138375,0.3084462696389733,3.9437095746218045
2025-01-02,Carnes,1.5435519335984642,0.308196912550507,3.9454760035314678
2025-01-03,Carnes,1.5437518838402964,0.30798098070393704,3.9470701348108514
2025-01-04,Carnes,1.5439405266465247,0.3077944296186955,3.9485096866496727
2025-01-05,Carnes,1.544118500696999,0.30763368654843803,3.9498104952261706
2025-01-06,Carnes,1.5442864086816148,0.307495595783246,3.9509867186391148
2025-01-07,Carnes,1.5444448193190392,0.3073773704030685,3.952051018416727
2025-01-08,Carnes,1.54459426926323,0.30727654968901236,3.9530147211067144
2025-01-09,Carnes,1.544735264903876,0.3071909615038805,3.9538879621653313
2025-01-10,Carnes,1.5448682840665544,0.3071186890428301,3.9546798141110804
2025-01-11,Carnes,1.5449937776181062,0.30705804143172966,3.955398400686237
2025-01-12,Carnes,1.5451121709824278,0.3070075277167424,3.9560509985729215
2025-01-13,Carnes,1.5452238655716122,0.3069658338455708,3.9566441280367473
2025-01-14,Carnes,1.5453292401370975,0.30693180229002176,3.9571836337174107
2025-01-15,Carnes,1.5454286520452443,0.3069044140022571,3.9576747566495554
2025-01-16,Carnes,1.545522438481512,0.30688277243422935,3.9581221984766524
2025-01-17,Carnes,1.545610917587192,0.3068660893821691,3.95853017871375
2025-01-18,Carnes,1.5456943895324273,0.30685367244625883,3.958902485820098
2025-01-19,Carnes,1.545773137529065,0.3068449139203592,3.959242522758548
2025-01-20,Carnes,1.5458474287866761,0.3068392809483309,3.9595533476438156
2025-01-21,Carnes,1.5459175154149039,0.30683630680252566,3.959837710015381
2025-01-22,Carnes,1.5459836352751322,0.30683558315674797,3.960098083211812
2025-01-23,Carnes,1.546046012784299,0.30683675324070636,3.9603366932708557
2025-01-24,Carnes,1.5461048596735179,0.3068395057759508,3.96055554473306
2025-01-25,Carnes,1.546160375704038,0.30684356960473236,3.9607564436852654
2025-01-26,Carnes,1.546212749342923,0.30684870893331767,3.960941018343428
2025-01-27,Carnes,1.5462621584006966,0.306854719120222,3.961110737441458
2025-01-28,Carnes,1.5463087706330945,0.30686142294771296,3.961266926663601
2025-01-29,Carnes,1.5463527443089213,0.30686866732191204,3.9614107833319387
2025-01-30,Carnes,1.5463942287459163,0.3068763203530104,3.961543389537452
2025-01-31,Carnes,1.5464333648164228,0.30688426877258196,3.9616657238825956
2025-02-01,Carnes,1.5464702854245531,0.3068924156498303,3.9617786719849386
2025-02-02,Carnes,1.5465051159564482,0.30690067837290064,3.9618830358752586
2025-02-03,Carnes,1.5465379747051458,0.30690898686520407,3.961979542408825
2025-02-04,Carnes,1.5465689732714814,0.3069172820100815,3.9620688507958244
2025-02-05,Carnes,1.546598216942368,0.30692551426013176,3.9621515593452816
2025-02-06,Carnes,1.5466258050477304,0.30693364241019394,3.9622282115066447
2025-02-07,Carnes,1.546651831297293,0.3069416325153318,3.962299301284042
2025-02-08,Carnes,1.546676384098351,0.3069494569372741,3.9623652780901093
2025-02-09,Carnes,1.5466995468556046,0.306957093504612,3.9624265510990586
2025-02-10,Carnes,1.5467213982540544,0.3069645247737274,3.962483493152165
2025-02-11,Carnes,1.546742012525924,0.3069717373788737,3.962536444263155
2025-02-12,Carnes,1.5467614597025006,0.3069787214611517,3.962585714765823
2025-02-13,Carnes,1.5467798058517488,0.3069854701672686,3.9626315881416634
2025-02-14,Carnes,1.5467971133025,0.30699197921000454,3.9626743235612167
2025-02-15,Carnes,1.546813440855967,0.30699824648321644,3.9627141581692253
2025-02-16,Carnes,1.546828843985311,0.3070042717250321,3.9627513091404447
2025-02-17,Carnes,1.5468433750239257,0.30701005622358946,3.9627859755301165
2025-02-18,Carnes,1.5468570833430753,0.30701560256033655,3.9628183399404806
2025-02-19,Carnes,1.5468700155194939,0.30702091438645573,3.962848570022458
2025-02-20,Carnes,1.546882215493508,0.30702599622849686,3.962876819829619
2025-02-21,Carnes,1.5468937247182164,0.3070308533197377,3.962903231039644
2025-02-22,Carnes,1.5469045823002334,0.3070354914541988,3.962927934056972
2025-02-23,Carnes,1.5469148251324776,0.307039916860585,3.9629510490087876
2025-02-24,Carnes,1.546924488019446,0.30704413609374304,3.9629726866452746
2025-02-25,Carnes,1.5469336037954022,0.307048155941499,3.9629929491538762
2025-02-26,Carnes,1.5469422034358842,0.30705198334499295,3.963011930896272
2025-02-27,Carnes,1.5469503161628975,0.3070556253308363,3.963029719075905
2025-02-28,Carnes,1.5469579695441649,0.30705908895362233,3.96304639434301
2025-03-01,Carnes,1.5469651895867544,0.3070623812474842,3.9630620313434095
2025-03-02,Carnes,1.5469720008254169,0.30706550918555175,3.9630766992167024
2025-03-03,Carnes,1.5469784264059165,0.30706847964629275,3.9630904620488128
2025-03-04,Carnes,1.5469844881636576,0.3070712993858446,3.963103379283446
2025-03-05,Carnes,1.5469902066978523,0.3070739750155447,3.963115506096446
2025-03-06,Carnes,1.5469956014414983,0.30707651298396954,3.9631268937367103
2025-03-07,Carnes,1.5470006907273914,0.30707891956286865,3.9631375898368493
2025-03-08,Carnes,1.5470054918504075,0.3070812008364559,3.963147638696573
2025-03-09,Carnes,1.5470100211262565,0.3070833626935883,3.9631570815413575
2025-03-10,Carnes,1.5470142939469107,0.30708541082241686,3.963165956758777
2025-03-11,Carnes,1.5470183248328988,0.30708735070714394,3.9631743001146083
2024-12-12,Bebidas,2.0169864985239183,0.277467036740909,6.1251995319560555
2024-12-13,Bebidas,2.130894237708323,0.30707854117225775,6.499548358374682
2024-12-14,Bebidas,2.186052288947397,0.31993883234337445,6.6904542386144765
2024-12-15,Bebidas,2.236711939401085,0.33192918991850123,6.865511363485142
2024-12-16,Bebidas,2.2856984502729802,0.34388222674442925,7.033303879819329
2024-12-17,Bebidas,2.333169294728723,0.35579874717874166,7.194444470789648
2024-12-18,Bebidas,2.3791479721557383,0.3676422740870931,7.349143072040697
2024-12-19,Bebidas,2.4236537072232753,0.37937952865138325,7.497592188020706
2024-12-20,Bebidas,2.466707803445359,0.390981856021062,7.639985448010741
2024-12-21,Bebidas,2.5083336929624642,0.4024247400425873,7.776517519793522
2024-12-22,Bebidas,2.5485566802729163,0.41368730552614036,7.90738317015799
2024-12-23,Bebidas,2.587403686958139,0.4247518889954528,8.03277638205112
2024-12-24,Bebidas,2.624903012897617,0.4356036689699215,8.1528895731664
2024-12-25,Bebidas,2.6610841144288773,0.4462303451459783,8.267912914363972
2024-12-26,Bebidas,2.6959773990391316,0.456621857981321,8.378033742497388
2024-12-27,Bebidas,2.729614036051058,0.4667701419822385,8.483436061161315
2024-12-28,Bebidas,2.7620257826965933,0.4766689073757765,8.584300122378318
2024-12-29,Bebidas,2.7932448249222923,0.48631344591148645,8.680802082077534
2024-12-30,Bebidas,2.8233036322339133,0.4957004573603919,8.773113722282485
2024-12-31,Bebidas,2.852234825864421,0.5048278939196926,8.86140223314775
2025-01-01,Bebidas,2.8800710595368364,0.5136948202337444,8.945830048312201
2025-01-02,Bebidas,2.9068449120896775,0.5223012871373649,9.02655472743071
2025-01-03,Bebidas,2.9325887912367135,0.5306482175408302,9.103728880178243
2025-01-04,Bebidas,2.9573348477431467,0.5387373031255784,9.177500126468438
2025-01-05,Bebidas,2.9811148993158993,0.5465709107196821,9.248011088078549
2025-01-06,Bebidas,3.0039603635255183,0.5541519973834905,9.315399407312634
2025-01-07,Bebidas,3.025902199100334,0.5614840333667446,9.379797788757902
2025-01-08,Bebidas,3.046970854959185,0.5685709322054839,9.441334060590354
2025-01-09,Bebidas,3.0671962263765407,0.5754169873151431,9.500131252261614
2025-01-10,Bebidas,3.0866076177026747,0.5820268145093712,9.556307685748525
2025-01-11,Bebidas,3.105233711091139,0.5884052999352911,9.609977077869033
2025-01-12,Bebidas,3.1231025407156903,0.5945575529676133,9.661248651463044
2025-01-13,Bebidas,3.140241471988804,0.6004888636480841,9.710227253505664
2025-01-14,Bebidas,3.156677185323529,0.6062046642946539,9.757013478463875
2025-01-15,Bebidas,3.1724356640095355,0.6117104949377066,9.801703795427334
2025-01-16,Bebidas,3.187542185802606,0.6170119722695808,9.844390677741393
2025-01-17,Bebidas,3.20202131785428,0.6221147618191871,9.885162734047048
2025-01-18,Bebidas,3.2158969146348637,0.6270245530863436,9.924104839790049
2025-01-19,Bebidas,3.229192118528398,0.6317470373909886,9.96129826840125
2025-01-20,Bebidas,3.2419293628024164,0.6362878882110352,9.996820821474294
2025-01-21,Bebidas,3.254130376678396,0.6406527437995895,10.030746957375976
2025-01-22,Bebidas,3.2658161922505915,0.644847191887806,10.063147917821023
2025-01-23,Bebidas,3.277007153021617,0.6488767562939783,10.094091852027205
2025-01-24,Bebidas,3.287722923842505,0.6527468852726985,10.123643938140669
2025-01-25,Bebidas,3.297982502063241,0.6564629414502028,10.15186650168541
2025-01-26,Bebidas,3.3078042297167833,0.6600301932034274,10.178819130846811
2025-01-27,Bebidas,3.3172058065755605,0.6634538073509448,10.204558788447052
2025-01-28,Bebidas,3.326204303934258,0.6667388430338383,10.229139920512022
2025-01-29,Bebidas,3.3348161789865163,0.6698902466738561,10.252614561364782
2025-01-30,Bebidas,3.3430572896759827,0.6729128479047941,10.27503243521096
2025-01-31,Bebidas,3.3509429099139982,0.6758113563811563,10.296441054207286
2025-02-01,Bebidas,3.358487745067171,0.6785903593756459,10.316885813026149
2025-02-02,Bebidas,3.3657059476281894,0.681254320084099,10.336410079947196
2025-02-03,Bebidas,3.372611132992521,0.6838075765630174,10.35505528452204
2025-02-04,Bebidas,3.3792163952722065,0.6862543412309854,10.372861001870616
2025-02-05,Bebidas,3.3855343230857837,0.6885987008709475,10.389865033677637
2025-02-06,Bebidas,3.391577015270565,0.690844617075645,10.406103485965621
2025-02-07,Bebidas,3.3973560964700296,0.6929959270834192,10.4216108437273
2025-02-08,Bebidas,3.4028827325551134,0.6950563449561971,10.436420042504803
2025-02-09,Bebidas,3.408167645843582,0.6970294630557126,10.450562537006586
2025-02-10,Bebidas,3.4132211300866535,0.6989187537779631,10.46406836685538
2025-02-11,Bebidas,3.4180530651965366,0.7007275715095613,10.476966219561744
2025-02-12,Bebidas,3.422672931692577,0.7024591547729939,10.489283490818517
2025-02-13,Bebidas,3.42708982484742,0.7041166285309488,10.501046342211442
2025-02-14,Bebidas,3.431312468517903,0.7057030066227197,10.512279756440384
2025-02-15,Bebidas,3.435349228648323,0.7072211943083633,10.523007590144758
2025-02-16,Bebidas,3.4392081264364878,0.7086739908987254,10.53325262442517
2025-02-17,Bebidas,3.4428968511552567,0.7100640924516777,10.543036613151436
2025-02-18,Bebidas,3.4464227726244827,0.7113940945169861,10.552380329145372
2025-02-19,Bebidas,3.449792953330123,0.712666494914102,10.561303608324232
2025-02-20,Bebidas,3.45301416018901,0.7138836965288988,10.569825391888532
2025-02-21,Bebidas,3.456092875959218,0.7150480101169601,10.577963766635511
2025-02-22,Bebidas,3.459035310297317,0.7161616571024629,10.585736003476727
2025-02-23,Bebidas,3.4618474104649293,0.7172267723630121,10.593158594236108
2025-02-24,Bebidas,3.4645348716880013,0.7182454069919837,10.600247286801675
2025-02-25,Bebidas,3.467103147173094,0.7192195310310157,10.607017118701963
2025-02-26,Bebidas,3.4695574577857142,0.7201510361662857,10.613482449175319
2025-02-27,Bebidas,3.471902801396374,0.7210417383830858,10.619656989797777
2025-02-28,Bebidas,3.4741439619005767,0.7218933805740393,10.62555383373265
2025-03-01,Bebidas,3.4762855179194103,0.7227076350970212,10.631185483662506
2025-03-02,Bebidas,3.4783318511877566,0.723486106279499,10.63656387846178
2025-03-03,Bebidas,3.480287154637482,0.7242303328666182,10.641700418665824
2025-03-04,Bebidas,3.4821554401831376,0.7249417904108704,10.646605990790016
2025-03-05,Bebidas,3.4839405462179496,0.7256218936016696,10.651290990550212
2025-03-06,Bebidas,3.4856461448279514,0.7262719985335875,10.655765345033707
2025-03-07,Bebidas,3.487275748732218,0.7268934049123694,10.660038533867738
2025-03-08,Bebidas,3.4888327179571945,0.7274873581981953,10.664119609430568
2025-03-09,Bebidas,3.49032026625314,0.7280550516859496,10.668017216148279
2025-03-10,Bebidas,3.4917414672606295,0.728597628522518,10.67173960891839
2025-03-11,Bebidas,3.493099260435085,0.7291161836613691,10.675294670699769
2024-12-12,Enlatados,2.942066653232404,0.6612831455961761,8.354148652937912
2024-12-13,Enlatados,2.9356721320124257,0.6477052696515908,8.40065885325141
2024-12-14,Enlatados,2.929873397722271,0.6364280921241772,8.437570154444192
2024-12-15,Enlatados,2.9246141925067985,0.6270242851002794,8.46672812512843
2024-12-16,Enlatados,2.9198437013702025,0.6191541229077293,8.489630681715692
