fecha,cantidad_forecast,ci_lower,ci_upper,categoria
2025-02-02,2.1903465127457227,0.35692693379128815,6.5010014304531,Congelados
2025-02-03,2.1903452723336496,0.3569264061966035,6.500998514157404,Congelados
2025-02-04,2.190344259991434,0.3569259756116338,6.500996134053981,Congelados
2025-02-05,2.1903434337846845,0.3569256241985857,6.500994191560394,Congelados
2025-02-06,2.190342759489353,0.356925337399766,6.500992606218465,Congelados
2025-02-07,2.1903422091740548,0.35692510333437044,6.500991312362419,Congelados
2025-02-08,2.1903417600430526,0.35692491230622053,6.500990256399424,Congelados
2025-02-09,2.19034139349198,0.35692475640203425,6.500989394590052,Congelados
2025-02-10,2.1903410943371866,0.35692462916357864,6.500988691236731,Congelados
2025-02-11,2.190340850186784,0.356924525320115,6.500988117205232,Congelados
2025-02-12,2.1903406509273324,0.35692444057004236,6.500987648717977,Congelados
2025-02-13,2.190340488304911,0.3569243714026974,6.500987266369167,Congelados
2025-02-14,2.190340355583216,0.356924314952922,6.500986954321012,Congelados
2025-02-15,2.190340247264522,0.3569242688823712,6.500986699647704,Congelados
2025-02-16,2.190340158861946,0.3569242312826473,6.500986491800022,Congelados
2025-02-17,2.1903400867135927,0.3569242005962467,6.500986322168369,Congelados
2025-02-18,2.190340027830863,0.3569241755520392,6.50098618372614,Congelados
2025-02-19,2.1903399797746608,0.35692415511261466,6.500986070738685,Congelados
2025-02-20,2.190339940554357,0.356924138431308,6.50098597852575,Congelados
2025-02-21,2.190339908545331,0.3569241248171284,6.500985903267617,Congelados
2025-02-22,2.1903398824216733,0.35692411370613436,6.500985841846879,Congelados
2025-02-23,2.1903398611012665,0.35692410463807456,6.500985791719314,Congelados
2025-02-24,2.1903398437009556,0.3569240972373228,6.500985750808492,Congelados
2025-02-25,2.1903398294999694,0.35692409119731805,6.500985717419775,Congelados
2025-02-26,2.19033981791006,0.3569240862678641,6.500985690170106,Congelados
2025-02-27,2.19033980845114,0.3569240822447693,6.5009856679307205,Congelados
2025-02-28,2.190339800731393,0.35692407896138434,6.500985649780396,Congelados
2025-03-01,2.1903397944310443,0.3569240762817026,6.5009856349672965,Congelados
2025-03-02,2.190339789289115,0.3569240740947229,6.500985622877821,Congelados
2025-03-03,2.1903397850926116,0.3569240723098543,6.500985613011189,Congelados
2025-03-04,2.190339781667702,0.3569240708531622,6.500985604958695,Congelados
2025-03-05,2.190339778872516,0.3569240696643059,6.5009855983867775,Congelados
