fecha,cantidad_forecast,ci_lower,ci_upper,categoria
2024-12-12,9.548490077869655,4.240963553232665,20.230951483011555,Descartables
2024-12-13,9.256099649320818,4.047808443570624,19.838266981144198,Descartables
2024-12-14,9.200697455191936,3.982931013632057,19.882133083458868,Descartables
2024-12-15,9.176964704821412,3.9567766562078592,19.894750315907235,Descartables
2024-12-16,9.171129425373058,3.941413511445396,19.935684404487194,Descartables
2024-12-17,9.169043426913875,3.9291261338102963,19.979265170177957,Descartables
2024-12-18,9.168466832846807,3.917855809514494,20.024959196783232,Descartables
2024-12-19,9.168277062776399,3.906924229681435,20.071011816315973,Descartables
2024-12-20,9.168221654947562,3.8961371168913814,20.117205085504196,Descartables
2024-12-21,9.168204102420297,3.8854321014946365,20.163404284514648,Descartables
2024-12-22,9.168198844123944,3.874790331466448,20.209582505785594,Descartables
2024-12-23,9.168197207665422,3.864205556323519,20.2557288660558,Descartables
2024-12-24,9.168196711485617,3.853675526165482,20.301841008137853,Descartables
2024-12-25,9.168196558339,3.843199187955115,20.347918439148707,Descartables
2024-12-26,9.168196511642178,3.832775866136357,20.3939613926335,Descartables
2024-12-27,9.168196497284637,3.822405004392717,20.439970287276125,Descartables
2024-12-28,9.168196492895257,3.8120860882951746,20.485945600519624,Descartables
2024-12-29,9.168196491548112,3.8018186212204697,20.531887821379712,Descartables
2024-12-30,9.168196491135758,3.79160211696494,20.577797437787975,Descartables
2024-12-31,9.168196491009308,3.7814360973732866,20.623674932427353,Descartables
2025-01-01,9.168196490970582,3.7713200915204865,20.66952078162466,Descartables
2025-01-02,9.16819649095871,3.761253635366746,20.71533545508777,Descartables
2025-01-03,9.168196490955076,3.7512362715601695,20.76111941591995,Descartables
2025-01-04,9.16819649095396,3.741267549286694,20.80687312071292,Descartables
2025-01-05,9.168196490953617,3.7313470241367224,20.852597019662984,Descartables
2025-01-06,9.168196490953514,3.7214742579790165,20.89829155669175,Descartables
2025-01-07,9.168196490953482,3.7116488188389107,20.9439571695663,Descartables
2025-01-08,9.168196490953473,3.7018702807798913,20.98959429001708,Descartables
2025-01-09,9.168196490953468,3.6921382237881666,21.035203343853198,Descartables
2025-01-10,9.168196490953468,3.682452233660076,21.08078475107499,Descartables
2025-01-11,9.168196490953468,3.672811901892227,21.126338925983813,Descartables
2025-01-12,9.168196490953468,3.6632168255742794,21.171866277289297,Descartables
2025-01-13,9.168196490953468,3.6536666072842863,21.217367208214007,Descartables
2025-01-14,9.168196490953468,3.644160854986522,21.262842116595564,Descartables
2025-01-15,9.168196490953468,3.634699181931726,21.30829139498649,Descartables
2025-01-16,9.168196490953468,3.6252812065596958,21.353715430751507,Descartables
2025-01-17,9.168196490953468,3.6159065524041587,21.39911460616277,Descartables
2025-01-18,9.168196490953468,3.6065748479998563,21.444489298492698,Descartables
2025-01-19,9.168196490953468,3.5972857267917826,21.489839880104803,Descartables
2025-01-20,9.168196490953468,3.5880388270465104,21.53516671854231,Descartables
2025-01-21,9.168196490953468,3.578833791765562,21.58047017661482,Descartables
2025-01-22,9.168196490953468,3.569670268600743,21.625750612482953,Descartables
2025-01-23,9.168196490953468,3.5605479097714063,21.671008379741128,Descartables
2025-01-24,9.168196490953468,3.5514663719835813,21.71624382749837,Descartables
2025-01-25,9.168196490953468,3.54242531635093,21.761457300457405,Descartables
2025-01-26,9.168196490953468,3.5334244083174626,21.806649138991926,Descartables
2025-01-27,9.168196490953468,3.524463317581972,21.851819679222142,Descartables
2025-01-28,9.168196490953468,3.515541718024153,21.896969253088713,Descartables
2025-01-29,9.168196490953468,3.506659287632341,21.942098188424954,Descartables
2025-01-30,9.168196490953468,3.4978157084328467,21.987206809027505,Descartables
2025-01-31,9.168196490953468,3.4890106664208194,22.032295434725533,Descartables
2025-02-01,9.168196490953468,3.4802438514926273,22.077364381448238,Descartables
2025-02-02,9.168196490953468,3.4715149573796955,22.122413961291144,Descartables
2025-02-03,9.168196490953468,3.462823681583764,22.167444482580738,Descartables
2025-02-04,9.168196490953468,3.4541697253135446,22.21245624993787,Descartables
2025-02-05,9.168196490953468,3.4455527934227126,22.257449564339748,Descartables
2025-02-06,9.168196490953468,3.436972594349238,22.302424723180593,Descartables
2025-02-07,9.168196490953468,3.4284288400559744,22.34738202033107,Descartables
2025-02-08,9.168196490953468,3.419921245972515,22.392321746196412,Descartables
2025-02-09,9.168196490953468,3.4114495309382598,22.4372441877734,Descartables
2025-02-10,9.168196490953468,3.4030134171466777,22.482149628706008,Descartables
2025-02-11,9.168196490953468,3.3946126300907036,22.52703834934012,Descartables
2025-02-12,9.168196490953468,3.386246898509297,22.571910626776873,Descartables
2025-02-13,9.168196490953468,3.377915954335071,22.616766734925115,Descartables
2025-02-14,9.168196490953468,3.369619532643007,22.661606944552588,Descartables
2025-02-15,9.168196490953468,3.3613573716002136,22.706431523336292,Descartables
2025-02-16,9.168196490953468,3.3531292124167047,22.7512407359116,Descartables
2025-02-17,9.168196490953468,3.3449347992971736,22.796034843920534,Descartables
2025-02-18,9.168196490953468,3.3367738793937303,22.84081410605904,Descartables
2025-02-19,9.168196490953468,3.3286462027595967,22.88557877812325,Descartables
2025-02-20,9.168196490953468,3.3205515223037203,22.93032911305491,Descartables
2025-02-21,9.168196490953468,3.3124895937462835,22.97506536098584,Descartables
2025-02-22,9.168196490953468,3.3044601755751026,23.019787769281567,Descartables
2025-02-23,9.168196490953468,3.2964630290028802,23.064496582584024,Descartables
2025-02-24,9.168196490953468,3.2884979179252927,23.109192042853536,Descartables
2025-02-25,9.168196490953468,3.2805646088799056,23.153874389409825,Descartables
2025-02-26,9.168196490953468,3.272662871005875,23.198543858972357,Descartables
2025-02-27,9.168196490953468,3.2647924760044384,23.243200685699865,Descartables
2025-02-28,9.168196490953468,3.2569531981001694,23.28784510122902,Descartables
2025-03-01,9.168196490953468,3.249144814002962,23.332477334712543,Descartables
2025-03-02,9.168196490953468,3.241367102870756,23.377097612856417,Descartables
2025-03-03,9.168196490953468,3.2336198462729646,23.42170615995647,Descartables
2025-03-04,9.168196490953468,3.225902828154604,23.46630319793426,Descartables
2025-03-05,9.168196490953468,3.218215834801086,23.510888946372276,Descartables
2025-03-06,9.168196490953468,3.210558654803684,23.555463622548455,Descartables
2025-03-07,9.168196490953468,3.2029310790256433,23.600027441470115,Descartables
2025-03-08,9.168196490953468,3.195332900568922,23.64458061590716,Descartables
2025-03-09,9.168196490953468,3.1877639147415486,23.689123356424776,Descartables
2025-03-10,9.168196490953468,3.1802239190255897,23.733655871415404,Descartables
2025-03-11,9.168196490953468,3.1727127130456996,23.77817836713028,Descartables
