fecha,cantidad_forecast,ci_lower,ci_upper,categoria
2025-02-04,23.161087952958695,14.345208805053115,30.690438864626564,Lácteos
2025-02-05,24.23199670440241,15.008494125752236,32.1094853115176,Lácteos
2025-02-06,22.74103154770302,14.842071214662568,31.78903047296207,Lácteos
2025-02-07,23.115656409380005,15.086572387097487,32.312707735306034,Lácteos
2025-02-08,23.378531559756464,15.258139437355004,32.680173307321645,Lácteos
2025-02-09,22.70687866992028,14.819781133266135,31.74128915259595,Lácteos
2025-02-10,23.723600707195697,15.483350894871025,33.16253549129798,Lácteos
2025-02-11,23.168012245203016,15.120742738699978,32.385894444401615,Lácteos
2025-02-12,24.23924115799567,15.819886740920055,33.88333436839324,Lácteos
2025-02-13,22.747828226965236,15.519778324251801,30.943913198165205,Lácteos
2025-02-14,23.122565053881047,15.775443719015634,31.453668403301364,Lácteos
2025-02-15,23.385518770530076,15.954844730453441,31.811364834887613,Lácteos
2025-02-16,22.713665141811042,15.49647045049895,30.897441089661246,Lácteos
2025-02-17,23.730691049804538,16.190339618341955,32.28090333068215,Lácteos
2025-02-18,23.17493653744734,15.811174330630573,31.524909430153038,Lácteos
2025-02-19,24.246485611588938,16.542242102389174,32.98253963585797,Lácteos
2025-02-20,22.754624906227455,14.422870145552789,30.83574557182905,Lácteos
2025-02-21,23.129473698382096,14.660465600355653,31.343718875296894,Lácteos
2025-02-22,23.392505981303696,14.827186892238092,31.700164942273283,Lácteos
2025-02-23,22.720451613701808,14.401209627632827,30.789435911352772,Lácteos
2025-02-24,23.737781392413382,15.046037452922327,32.168062118037014,Lácteos
2025-02-25,23.18186082969167,14.693670840841477,31.414710871823186,Lácteos
2025-02-26,24.25373006518221,15.373068144035964,32.86724578145431,Lácteos
2025-02-27,22.761421585489664,14.648684818375378,30.62799107855564,Lácteos
2025-02-28,23.136382342883135,14.890000235942171,31.132541934007346,Lácteos
2025-03-01,23.399493192077305,15.059331834483343,31.48658646112632,Lácteos
2025-03-02,22.72723808559257,14.626685168041554,30.581993427400608,Lácteos
2025-03-03,23.744871735022215,15.281608874589441,31.9513312000395,Lácteos
2025-03-04,23.18878512193599,14.923725361197159,31.20305562504787,Lácteos
2025-03-05,24.260974518775473,15.613759789886718,32.64580414396535,Lácteos
2025-03-06,22.768218264751884,15.000964854588338,31.1867006949436,Lácteos
